1.768022122681109032e+00 1.517289301661558953e+00 1.298280960148365359e+00 1.017207008644698485e+00 7.822368953097876831e-01 5.642688064835962303e-01 3.771423260638434583e-01 2.395661199637603156e-01 1.395456557515058760e-01 7.480062367237864940e-02 3.639585215792404127e-02 1.555268100758778853e-02
1.797834977353917063e+00 1.551458727408418836e+00 1.334953141747337479e+00 1.053273193243665862e+00 8.157318070966851353e-01 5.933301496648500928e-01 4.000386477820169762e-01 2.565050910104654802e-01 1.512911490368631928e-01 8.209739364079539359e-02 4.052981454160348163e-02 1.771846201306496657e-02
1.826835980758825251e+00 1.585086089020415034e+00 1.371318678489350296e+00 1.089311314698573563e+00 8.496805519976299292e-01 6.229823443590611909e-01 4.237177518470128801e-01 2.741108062393708966e-01 1.636541654760579612e-01 8.987791073976779399e-02 4.501745388578359819e-02 2.008780826803554381e-02
1.855216199587636838e+00 1.618128621954498358e+00 1.407351070253744396e+00 1.125206992497282732e+00 8.840662222612093446e-01 6.531672692302222805e-01 4.481567497686420043e-01 2.924072004438483252e-01 1.765964683190972551e-01 9.816382123736168419e-02 4.988046643897991322e-02 2.266247897032514988e-02
1.883224037232475112e+00 1.650585877857770667e+00 1.443039968888008895e+00 1.160861018717163740e+00 9.188398918649809399e-01 6.838587652667179606e-01 4.732897293636071367e-01 3.114281328632255152e-01 1.900848515039229303e-01 1.069810427585711349e-01 5.512350774639322715e-02 2.544951269961343715e-02
1.913544709322450021e+00 1.684402415291191835e+00 1.480112606908763118e+00 1.197025685686896379e+00 9.543961791932085159e-01 7.155076901556146618e-01 4.997535609945353285e-01 3.319102836191479278e-01 2.048080539913384457e-01 1.166704002204033558e-01 6.088890200089523003e-02 2.864092564058270257e-02
1.944584975538393046e+00 1.717706878041247220e+00 1.517212735631266129e+00 1.233333812498558890e+00 9.902268401469090930e-01 7.477907011105003887e-01 5.269510430458880235e-01 3.532585260639394265e-01 2.202922557288882199e-01 1.270107476003055347e-01 6.709113715943648693e-02 3.214862222285343879e-02
1.976738101893773747e+00 1.750433873769513982e+00 1.554248182294373670e+00 1.269880804979523603e+00 1.026244999083985698e+00 7.807874194444581750e-01 5.548491664125405620e-01 3.755167765305745808e-01 2.365434542237959403e-01 1.380222455829409334e-01 7.379173228041842336e-02 3.597305474337223613e-02
2.010034756793882327e+00 1.782911412445398414e+00 1.591264259568872408e+00 1.306852558571608425e+00 1.062732457061582148e+00 8.146368283010700928e-01 5.836581919887504633e-01 3.986021299562217957e-01 2.534847224053992099e-01 1.496063488974065658e-01 8.105585641784066042e-02 4.013289574335840437e-02
2.044478227406093751e+00 1.814964771432887813e+00 1.628301964450343586e+00 1.344145321860500397e+00 1.099922477436514612e+00 8.492464391982913474e-01 6.135375887658980343e-01 4.226032718663990662e-01 2.710973558264857530e-01 1.617867283927454658e-01 8.888421039023935988e-02 4.466895063472357819e-02
2.080692676807387897e+00 1.846574415676649261e+00 1.665174392049492136e+00 1.381388082284938479e+00 1.137378795134210474e+00 8.842843334876387962e-01 6.441736230781595074e-01 4.475200548887953156e-01 2.894877174726439573e-01 1.746246667873880554e-01 9.721478214494075343e-02 4.958412951460548085e-02
2.118786577814173011e+00 1.877998766895483174e+00 1.701518351844263588e+00 1.418629957062202740e+00 1.174790528431105319e+00 9.200279316832289389e-01 6.753872738346710092e-01 4.734363262884418444e-01 3.091061586980048403e-01 1.885123353458365014e-01 1.062398138164053624e-01 5.489057747349176952e-02
2.158528807636136637e+00 1.909877585364229580e+00 1.737435712238596386e+00 1.455865502400987666e+00 1.212227739599820220e+00 9.561594009320735221e-01 7.071212870273497764e-01 5.000893259316240291e-01 3.295221317620222190e-01 2.030890670366863882e-01 1.158499187724320867e-01 6.062377223323235642e-02
2.199157718180290377e+00 1.942625172714782522e+00 1.772852526821726116e+00 1.493146103903261190e+00 1.249779257034961510e+00 9.927168630684305439e-01 7.395274443724513258e-01 5.275737202472767784e-01 3.508092767791926025e-01 2.184095781648977830e-01 1.261048983290116998e-01 6.682522863435129412e-02
2.240098881885555393e+00 1.976397869030485976e+00 1.807764103220083074e+00 1.530476985685912394e+00 1.287539304231140047e+00 1.029699198732849430e+00 7.726825452138390560e-01 5.559819614308411095e-01 3.730276261459223308e-01 2.345535818180678189e-01 1.370494099298728286e-01 7.354047275084306390e-02
2.281137113717365494e+00 2.011817446281703337e+00 1.842331802225740445e+00 1.567705821265374055e+00 1.325360298564808303e+00 1.066840576048856182e+00 8.063333778043754174e-01 5.850365726189384885e-01 3.960659905560872107e-01 2.513954323560557147e-01 1.486293749304125611e-01 8.075005585499736571e-02
